recall,precision
0.9772498109402571,0.05614084629420454
0.9772498109402571,0.0561410495447387
0.9772498109402571,0.0561428788657741
0.9772498109402571,0.05614328539774949
0.9772498109402571,0.05614348866594498
0.9772498109402571,0.05614409847936278
0.9772498109402571,0.05614592799910207
0.9772498109402571,0.05614836754423761
0.9771867910259642,0.05614738961349333
0.9771867910259642,0.056147796237018585
0.9771867910259642,0.05614881282159915
0.9771867910259642,0.05614901614293267
0.9771867910259642,0.05614921946573869
0.9771867910259642,0.056149829442991954
0.9771867910259642,0.056159794281161156
0.9771867910259642,0.05616040448819639
0.9771867910259642,0.056161014708492246
0.9771867910259642,0.056161421529390035
0.9771867910259642,0.05616203177178787
0.9771867910259642,0.056163048871921736
0.9771867910259642,0.056164472874001205
0.9771867910259642,0.056164676308764455
0.9771867910259642,0.05616630383992639
0.9771867910259642,0.05616650728795387
0.9771867910259642,0.056173832398672637
0.9771867910259642,0.05618054876215114
0.9771867910259642,0.05618482364791907
0.9771867910259642,0.05618502723013541
0.9771867910259642,0.05618523081382709
0.9771867910259642,0.05618543439899413
0.9771867910259642,0.056185637985636534
0.9771867910259642,0.05618604516334754
0.9771867910259642,0.05618645234696022
0.9771867910259642,0.056186655940979734
0.9771867910259642,0.05618685953647472
0.9771867910259642,0.05618706313344518
0.9771867910259642,0.05618747033181263
0.9771867910259642,0.05618787753608221
0.9771867910259642,0.05618808114043034
0.9771867910259642,0.05618909918430503
0.9771867910259642,0.05618950641218442
0.9771867910259642,0.05618991364596658
0.9771867910259642,0.05619011726507124
0.9771867910259642,0.056190320885651644
0.9771867910259642,0.056190524507707805
0.9771867910259642,0.05619072813123974
0.9771867910259642,0.05619093175624746
0.9771867910259642,0.05619113538273099
0.9771867910259642,0.056191339010690344
0.9771867910259642,0.05619154264012553
0.9771867910259642,0.05619174627103657
0.9771867910259642,0.05619643018936305
0.9771867910259642,0.056196633855699396
0.9771867910259642,0.056196837523512
0.9771867910259642,0.05619704119280086
0.9771867910259642,0.05619724486356602
0.9771867910259642,0.05619765220952526
0.9771867910259642,0.05619785588471937
0.9771867910259642,0.05619805956138984
0.9771867910259642,0.056198263239536674
0.9771867910259642,0.05619846691915989
0.9771867910259642,0.05620417054808672
0.9771867910259642,0.056207226539844564
0.9771867910259642,0.05620743028444454
0.9771867910259642,0.05620763403052162
0.9771867910259642,0.05620783777807582
0.9771867910259642,0.05620804152710717
0.9771867910259642,0.056209060294421506
0.9771867910259642,0.056209264052316014
0.9771867910259642,0.05620946781168777
0.9771867910259642,0.05620967157253679
0.9771867910259642,0.0562098753348631
0.9771867910259642,0.0562100790986667
0.9771867910259642,0.05621028286394762
0.9771867910259642,0.05621048663070587
0.9771867910259642,0.05621069039894147
0.9771867910259642,0.05621109793984477
0.9771867910259642,0.056211301712512506
0.9771867910259642,0.056211505486657654
0.9771867910259642,0.05621191303938024
0.9771867910259642,0.056212116817957715
0.9771867910259642,0.05621232059801266
0.9771867910259642,0.05621252437954511
