fpr,tpr
0.004399931292364203,0.013612301487269978
0.004399931292364203,0.013675321401562893
0.00441314429924818,0.013675321401562893
0.00441314429924818,0.01373834131585581
0.004429660557853151,0.01373834131585581
0.004429660557853151,0.013864381144441643
0.004449480068179116,0.013864381144441643
0.004449480068179116,0.01392740105873456
0.0044726028302260745,0.01392740105873456
0.0044726028302260745,0.013990420973027476
0.004482512585389057,0.013990420973027476
0.004482512585389057,0.014053440887320393
0.004485815837110051,0.014053440887320393
0.004492422340552039,0.014053440887320393
0.004499028843994028,0.014053440887320393
0.004499028843994028,0.01411646080161331
0.0045353646129249634,0.01411646080161331
0.0045353646129249634,0.014179480715906226
0.004555184123250928,0.014179480715906226
0.004555184123250928,0.01430552054449206
0.004568397130134905,0.01430552054449206
0.004568397130134905,0.014368540458784976
0.004578306885297887,0.014368540458784976
0.004578306885297887,0.014431560373077893
0.00460473289906584,0.014431560373077893
0.00460473289906584,0.01449458028737081
0.0046377654162757815,0.01449458028737081
0.0046377654162757815,0.014557600201663726
0.004641068667996776,0.014557600201663726
0.004641068667996776,0.014620620115956643
0.0046542816748807525,0.014620620115956643
0.0046542816748807525,0.01468364003024956
0.004657584926601747,0.01468364003024956
0.004657584926601747,0.014746659944542476
0.004667494681764729,0.014746659944542476
0.004667494681764729,0.014809679858835393
0.004680707688648706,0.014809679858835393
0.004680707688648706,0.01487269977312831
0.004687314192090694,0.01487269977312831
0.004687314192090694,0.014935719687421226
0.004720346709300636,0.014935719687421226
0.004720346709300636,0.01499873960171414
0.004720346709300636,0.015124779430299974
0.004753379226510577,0.015124779430299974
0.004753379226510577,0.01518779934459289
0.004773198736836542,0.01518779934459289
0.004773198736836542,0.015250819258885807
0.004789714995441513,0.015250819258885807
0.004789714995441513,0.015313839173178724
0.004799624750604495,0.015313839173178724
0.004799624750604495,0.01537685908747164
0.004829354016093443,0.01537685908747164
0.004829354016093443,0.015439879001764557
0.004832657267814436,0.015439879001764557
0.004832657267814436,0.015502898916057474
0.004842567022977419,0.015502898916057474
0.004842567022977419,0.015628938744643307
0.0048590832815823895,0.015628938744643307
0.0048590832815823895,0.015691958658936224
0.004888812547071337,0.015691958658936224
0.004888812547071337,0.01575497857322914
0.004902025553955314,0.01575497857322914
0.004902025553955314,0.015817998487522057
0.004941664574607243,0.015817998487522057
0.004941664574607243,0.015881018401814974
0.004951574329770226,0.015881018401814974
0.004951574329770226,0.01594403831610789
0.00495487758149122,0.01594403831610789
0.00495487758149122,0.016070078144693724
0.005106827160656951,0.016070078144693724
0.005106827160656951,0.01613309805898664
0.0051200401675409275,0.01613309805898664
0.0051200401675409275,0.016259137887572474
0.005136556426145898,0.016259137887572474
0.005136556426145898,0.016385177716158307
0.005162982439913851,0.016385177716158307
0.005162982439913851,0.016448197630451224
0.005166285691634845,0.016448197630451224
0.005166285691634845,0.01651121754474414
0.005179498698518822,0.01651121754474414
0.005179498698518822,0.016574237459037057
0.00518610520196081,0.016574237459037057
0.00518610520196081,0.016637257373329974
0.005215834467449758,0.016637257373329974
0.005215834467449758,0.01670027728762289
0.0052224409708917455,0.01670027728762289
